frame,Unnamed: 0,frame,x,y,r,particle
992,696,992,667.5,758.5,31.8,0
993,697,993,668.5,760.5,30.3,0
994,698,994,668.5,759.5,30.8,0
995,699,995,668.5,759.5,30.8,0
996,700,996,669.5,757.5,32.1,0
998,701,998,670.5,758.5,30.5,0
1001,702,1001,670.5,757.5,30.9,0
1002,703,1002,670.5,757.5,30.9,0
1003,704,1003,670.5,762.5,32.9,0
1006,705,1006,673.5,757.5,30.5,0
1009,706,1009,673.5,755.5,30.25,0
1010,707,1010,671.5,753.5,31.5,0
1011,708,1011,674.5,754.5,30.5,0
1013,709,1013,677.5,754.5,30.8,0
1014,710,1014,678.5,755.5,30.3,0
1015,711,1015,676.5,754.5,30.8,0
1016,712,1016,678.5,753.5,30.7,0
1017,713,1017,677.5,756.5,30.5,0
1019,714,1019,678.5,753.5,30.7,0
1021,715,1021,687.5,734.5,32.0,0
1022,716,1022,678.5,761.5,32.0,0
1026,717,1026,683.5,753.5,30.7,0
1027,718,1027,689.5,734.5,36.4,0
1029,719,1029,685.5,754.5,30.8,0
1030,720,1030,681.5,759.5,34.2,0
1031,721,1031,686.5,754.5,30.8,0
1033,722,1033,686.5,753.5,30.5,0
1035,723,1035,696.5,739.5,36.4,0
1036,724,1036,687.5,753.5,30.5,0
1038,725,1038,687.5,755.5,30.5,0
1040,726,1040,689.5,754.5,30.7,0
1042,727,1042,691.5,754.5,30.6,0
1043,728,1043,694.5,755.5,30.9,0
1046,729,1046,690.5,752.5,30.8,0
1047,730,1047,692.5,752.5,30.5,0
1050,731,1050,694.5,752.5,30.9,0
1051,732,1051,696.5,750.5,32.7,0
1055,733,1055,699.5,752.5,30.8,0
1058,734,1058,687.5,743.5,33.1,0
1059,735,1059,700.5,752.5,30.35,0
1061,736,1061,699.5,748.5,31.6,0
1062,737,1062,701.5,750.5,30.9,0
1064,738,1064,701.5,752.5,30.7,0
1067,739,1067,704.5,750.5,30.3,0
1068,740,1068,701.5,728.5,34.2,0
1069,741,1069,703.5,749.5,30.8,0
1070,742,1070,708.5,729.5,36.4,0
1073,743,1073,705.5,748.5,30.8,0
1074,744,1074,705.5,749.5,30.5,0
1080,745,1080,705.5,749.5,30.4,0
1081,746,1081,694.5,731.5,32.0,0
1082,747,1082,706.5,741.5,30.8,0
1085,748,1085,707.5,749.5,30.7,0
1086,749,1086,709.5,745.5,31.4,0
1088,750,1088,711.5,749.5,31.9,0
1090,751,1090,707.5,749.5,30.8,0
1091,752,1091,712.5,744.5,30.5,0
1093,753,1093,711.5,745.5,30.8,0
1095,754,1095,713.5,743.5,30.8,0
1096,755,1096,714.5,743.5,30.2,0
1097,756,1097,718.5,741.5,30.7,0
1098,757,1098,716.5,743.5,30.7,0
1099,758,1099,713.5,744.5,30.8,0
1101,759,1101,726.5,737.5,33.1,0
1110,760,1110,718.5,740.5,30.8,0
1112,761,1112,718.5,740.5,30.4,0
1113,762,1113,710.5,718.5,36.4,0
1114,763,1114,706.5,721.5,36.4,0
1117,764,1117,720.5,735.5,30.9,0
1118,765,1118,721.5,740.5,31.8,0
1119,766,1119,710.5,727.5,32.0,0
1121,767,1121,726.5,735.5,30.8,0
1124,768,1124,728.5,717.5,36.4,0
1127,769,1127,724.5,734.5,30.4,0
1128,770,1128,726.5,734.5,30.9,0
1131,771,1131,724.5,733.5,30.9,0
1133,772,1133,729.5,711.5,35.3,0
1134,773,1134,726.5,734.5,30.5,0
1137,774,1137,729.5,732.5,30.8,0
1138,775,1138,728.5,733.5,30.8,0
1143,776,1143,732.5,731.5,30.8,0
1144,777,1144,730.5,730.5,30.9,0
1145,778,1145,732.5,728.5,32.0,0
1146,779,1146,731.5,730.5,30.5,0
1148,780,1148,715.5,717.5,33.1,0
1152,781,1152,734.5,728.5,30.8,0
1153,782,1153,735.5,728.5,30.8,0
1154,783,1154,732.5,726.5,30.5,0
1158,784,1158,736.5,724.5,30.8,0
1159,785,1159,735.5,726.5,30.5,0
1162,786,1162,737.5,726.5,30.7,0
1164,787,1164,737.5,724.5,30.8,0
1165,788,1165,739.5,724.5,30.8,0
1166,789,1166,739.5,725.5,30.8,0
1167,790,1167,738.5,724.5,30.7,0
1168,791,1168,739.5,723.5,30.9,0
1169,792,1169,738.5,726.5,30.9,0
1170,793,1170,739.5,724.5,30.9,0
1174,794,1174,738.5,728.5,36.4,0
1177,795,1177,743.5,723.5,30.9,0
1180,796,1180,727.5,707.5,36.4,0
1181,797,1181,743.5,721.5,30.7,0
1183,798,1183,745.5,726.5,34.2,0
1184,799,1184,742.5,721.5,30.9,0
1185,800,1185,729.5,710.5,34.2,0
1186,801,1186,743.5,720.5,30.7,0
1188,802,1188,744.5,719.5,30.7,0
1191,803,1191,745.5,718.5,30.9,0
1193,804,1193,745.5,727.5,36.4,0
1195,805,1195,732.5,702.5,34.2,0
1197,806,1197,744.5,717.5,30.7,0
1198,807,1198,745.5,717.5,30.5,0
1199,808,1199,747.5,724.5,30.8,0
1201,809,1201,745.5,718.5,30.8,0
1203,810,1203,745.5,715.5,30.9,0
1204,811,1204,746.5,715.5,30.9,0
1205,812,1205,745.5,716.5,32.0,0
1208,813,1208,747.5,715.5,30.8,0
1209,814,1209,749.5,715.5,30.8,0
1213,815,1213,731.5,701.5,30.9,0
1215,816,1215,748.5,716.5,32.0,0
1216,817,1216,749.5,713.5,30.8,0
1218,818,1218,750.5,717.5,34.2,0
1219,819,1219,750.5,711.5,30.8,0
1220,820,1220,754.5,706.5,32.0,0
1225,821,1225,750.5,703.5,30.9,0
1226,822,1226,739.5,695.5,30.9,0
1228,823,1228,753.5,691.5,36.4,0
1229,824,1229,752.5,706.5,32.0,0
1233,825,1233,751.5,701.5,30.9,0
1234,826,1234,750.5,701.5,32.0,0
1239,827,1239,753.5,695.5,30.7,0
1245,829,1245,754.5,693.5,30.7,0
1246,830,1246,755.5,690.5,31.6,0
1247,831,1247,740.5,678.5,34.2,0
1248,832,1248,755.5,691.5,30.8,0
1251,833,1251,755.5,686.5,32.0,0
1253,834,1253,739.5,680.5,32.0,0
1255,835,1255,743.5,676.5,32.0,0
1258,836,1258,756.5,683.5,30.8,0
1260,837,1260,754.5,682.5,30.8,0
1261,838,1261,755.5,679.5,31.1,0
1265,839,1265,765.5,666.5,36.4,0
1266,840,1266,753.5,676.5,30.9,0
1268,841,1268,740.5,664.5,35.3,0
1269,842,1269,755.5,674.5,30.6,0
1270,843,1270,754.5,673.5,30.7,0
1271,844,1271,755.5,673.5,30.9,0
1272,845,1272,743.5,662.5,36.4,0
1275,846,1275,755.5,671.5,30.8,0
1276,847,1276,758.5,670.5,32.0,0
1277,848,1277,757.5,665.5,33.1,0
1283,849,1283,756.5,666.5,30.3,0
1284,850,1284,757.5,665.5,31.0,0
1287,851,1287,755.5,663.5,30.4,0
1289,852,1289,755.5,661.5,30.7,0
1290,853,1290,762.5,656.5,30.8,0
1291,854,1291,756.5,660.5,30.5,0
1295,855,1295,757.5,658.5,30.9,0
1300,856,1300,757.5,653.5,32.9,0
1301,857,1301,756.5,656.5,30.8,0
1302,858,1302,764.5,647.5,33.1,0
1303,859,1303,756.5,654.5,30.7,0
1304,860,1304,758.5,653.5,31.0,0
1309,861,1309,758.5,651.5,30.8,0
1310,862,1310,756.5,649.5,30.8,0
1311,863,1311,759.5,650.5,30.8,0
1312,864,1312,758.5,648.5,30.7,0
1314,865,1314,759.5,648.5,30.8,0
1317,866,1317,758.5,649.5,30.8,0
1318,867,1318,761.5,646.5,30.8,0
1319,868,1319,759.5,647.5,30.9,0
1322,869,1322,762.5,644.5,30.8,0
1323,870,1323,761.5,644.5,30.7,0
1324,871,1324,760.5,643.5,30.7,0
1327,872,1327,761.5,641.5,30.7,0
1332,873,1332,761.5,640.5,30.4,0
1333,874,1333,762.5,638.5,30.8,0
1335,875,1335,763.5,637.5,30.9,0
1336,876,1336,761.5,639.5,30.8,0
1338,877,1338,764.5,639.5,30.7,0
1339,878,1339,762.5,617.5,31.9,0
1340,879,1340,753.5,629.5,36.4,0
1341,880,1341,761.5,635.5,30.8,0
1342,881,1342,762.5,635.5,30.35,0
1343,882,1343,747.5,629.5,34.2,0
1345,883,1345,764.5,634.5,30.5,0
1346,884,1346,763.5,634.5,30.8,0
1349,885,1349,748.5,624.5,30.9,0
1350,886,1350,763.5,633.5,31.5,0
1351,887,1351,763.5,630.5,30.6,0
1352,888,1352,762.5,630.5,30.8,0
1353,889,1353,762.5,630.5,30.7,0
1354,890,1354,763.5,628.5,30.3,0
1356,891,1356,765.5,631.5,30.8,0
1358,892,1358,763.5,627.5,30.9,0
1359,893,1359,762.5,629.5,30.9,0
1360,894,1360,762.5,626.5,30.6,0
1361,895,1361,763.5,628.5,30.9,0
1362,896,1362,767.5,616.5,30.9,0
1363,897,1363,766.5,622.5,33.0,0
1366,898,1366,763.5,623.5,30.7,0
1369,899,1369,762.5,622.5,30.9,0
1371,900,1371,764.5,621.5,30.7,0
1372,901,1372,765.5,621.5,30.7,0
1373,902,1373,767.5,620.5,30.7,0
1376,903,1376,771.5,611.5,30.9,0
1380,904,1380,769.5,616.5,30.8,0
1382,905,1382,770.5,619.5,30.8,0
1383,906,1383,772.5,615.5,31.8,0
1386,907,1386,771.5,614.5,30.4,0
1387,908,1387,771.5,615.5,30.9,0
1389,909,1389,772.5,612.5,30.9,0
1391,910,1391,757.5,609.5,32.0,0
1392,911,1392,773.5,612.5,30.6,0
1393,912,1393,775.5,611.5,30.8,0
1394,913,1394,775.5,608.5,30.8,0
1395,914,1395,775.5,611.5,30.8,0
1396,915,1396,777.5,610.5,30.3,0
1397,916,1397,776.5,610.5,30.8,0
1400,917,1400,777.5,607.5,32.0,0
1403,918,1403,779.5,607.5,30.7,0
1408,919,1408,764.5,604.5,36.4,0
1409,920,1409,778.5,605.5,31.8,0
1412,921,1412,778.5,603.5,33.1,0
1416,922,1416,782.5,605.5,30.9,0
1418,923,1418,778.5,601.5,32.0,0
1419,924,1419,782.5,604.5,30.8,0
1420,925,1420,782.5,605.5,30.8,0
1421,926,1421,782.5,602.5,30.8,0
1422,927,1422,767.5,598.5,34.2,0
1425,928,1425,783.5,603.5,30.5,0
1427,929,1427,784.5,603.5,30.9,0
1433,930,1433,788.5,606.5,33.1,0
1437,931,1437,782.5,598.5,34.2,0
1438,932,1438,786.5,603.5,32.0,0
1439,933,1439,784.5,600.5,30.9,0
1440,934,1440,787.5,601.5,30.8,0
1445,935,1445,787.5,599.5,30.7,0
1447,936,1447,788.5,596.5,30.8,0
1449,937,1449,789.5,598.5,30.7,0
1451,938,1451,789.5,595.5,31.0,0
1459,939,1459,792.5,593.5,30.9,0
1461,940,1461,793.5,590.5,30.3,0
1462,941,1462,794.5,591.5,30.9,0
1463,942,1463,794.5,590.5,30.7,0
1466,943,1466,793.5,589.5,31.2,0
1468,944,1468,782.5,583.5,36.4,0
1471,945,1471,803.5,591.5,36.4,0
1473,946,1473,780.5,583.5,36.4,0
1475,947,1475,797.5,584.5,30.4,0
1476,948,1476,797.5,585.5,30.5,0
1479,949,1479,799.5,586.5,30.8,0
1481,950,1481,797.5,584.5,30.8,0
1482,951,1482,785.5,577.5,32.0,0
1483,952,1483,792.5,582.5,32.0,0
1486,953,1486,800.5,581.5,30.3,0
1487,954,1487,800.5,582.5,30.3,0
1488,955,1488,788.5,574.5,34.2,0
1489,956,1489,785.5,578.5,32.0,0
1490,957,1490,787.5,574.5,30.9,0
1491,958,1491,802.5,583.5,30.9,0
1492,959,1492,799.5,574.5,35.3,0
1493,960,1493,801.5,579.5,30.8,0
1494,961,1494,801.5,579.5,30.8,0
1496,962,1496,802.5,577.5,30.8,0
1497,963,1497,803.5,577.5,30.9,0
1498,964,1498,800.5,579.5,31.8,0
1499,965,1499,802.5,578.5,30.9,0
1501,966,1501,802.5,576.5,30.8,0
1502,967,1502,803.5,576.5,30.9,0
1503,968,1503,804.5,575.5,30.5,0
1504,969,1504,805.5,574.5,30.7,0
1505,970,1505,802.5,574.5,31.6,0
1506,971,1506,803.5,575.5,30.6,0
1508,972,1508,805.5,573.5,30.7,0
1510,973,1510,806.5,572.5,30.7,0
1514,974,1514,806.5,570.5,30.5,0
1515,975,1515,807.5,570.5,30.8,0
1517,976,1517,810.5,576.5,36.4,0
1519,977,1519,808.5,567.5,30.7,0
1520,978,1520,806.5,568.5,30.8,0
1523,979,1523,809.5,566.5,30.7,0
1525,980,1525,814.5,566.5,34.2,0
1528,981,1528,808.5,560.5,33.1,0
1529,982,1529,810.5,562.5,30.7,0
1530,983,1530,809.5,565.5,32.0,0
1535,984,1535,808.5,560.5,31.8,0
1537,985,1537,811.5,559.5,30.4,0
1540,986,1540,802.5,548.5,36.4,0
1541,987,1541,812.5,557.5,30.8,0
1542,988,1542,795.5,557.5,36.4,0
1543,989,1543,812.5,557.5,30.5,0
1547,991,1547,812.5,555.5,30.8,0
1549,992,1549,811.5,555.5,30.3,0
1550,993,1550,812.5,555.5,30.8,0
1551,994,1551,815.5,549.5,36.4,0
1552,995,1552,813.5,554.5,30.8,0
1553,996,1553,811.5,552.5,32.0,0
1554,997,1554,812.5,554.5,30.7,0
1555,998,1555,812.5,554.5,30.7,0
1556,999,1556,812.5,554.5,30.8,0
1557,1000,1557,813.5,553.5,30.8,0
1558,1001,1558,812.5,552.5,30.4,0
1559,1002,1559,810.5,552.5,30.9,0
1560,1003,1560,815.5,558.5,36.4,0
1563,1004,1563,815.5,551.5,30.8,0
1565,1005,1565,812.5,552.5,30.8,0
1568,1006,1568,811.5,551.5,30.7,0
1570,1007,1570,814.5,546.5,30.9,0
1571,1008,1571,811.5,550.5,30.6,0
1575,1009,1575,807.5,547.5,30.9,0
1576,1010,1576,814.5,552.5,30.9,0
1577,1011,1577,796.5,550.5,36.4,0
1578,1012,1578,813.5,550.5,30.8,0
1580,1013,1580,811.5,550.5,30.7,0
1581,1014,1581,813.5,549.5,30.35,0
1582,1015,1582,822.5,552.5,36.4,0
1583,1016,1583,813.5,549.5,30.8,0
1584,1017,1584,812.5,553.5,33.1,0
1585,1018,1585,796.5,548.5,36.4,0
1586,1019,1586,814.5,549.5,30.8,0
1587,1020,1587,814.5,546.5,30.9,0
1588,1021,1588,812.5,548.5,30.8,0
1589,1022,1589,811.5,548.5,30.9,0
1590,1023,1590,813.5,547.5,30.9,0
1592,1024,1592,813.5,549.5,30.4,0
1593,1025,1593,813.5,547.5,30.9,0
1594,1026,1594,796.5,546.5,36.4,0
1597,1027,1597,813.5,547.5,30.7,0
1601,1028,1601,812.5,546.5,31.8,0
1602,1029,1602,812.5,548.5,30.9,0
1603,1030,1603,811.5,546.5,31.8,0
1605,1031,1605,797.5,545.5,36.4,0
1607,1032,1607,812.5,547.5,30.8,0
1611,1033,1611,810.5,546.5,30.8,0
1612,1034,1612,814.5,548.5,31.5,0
1613,1035,1613,812.5,547.5,30.7,0
1614,1036,1614,813.5,546.5,30.7,0
1615,1037,1615,811.5,546.5,30.6,0
1616,1038,1616,811.5,546.5,31.6,0
1617,1039,1617,813.5,546.5,30.9,0
1618,1040,1618,816.5,541.5,32.0,0
1619,1041,1619,809.5,548.5,30.8,0
1620,1042,1620,816.5,541.5,30.7,0
1621,1043,1621,814.5,541.5,30.9,0
1622,1044,1622,796.5,548.5,33.1,0
1623,1045,1623,810.5,545.5,30.8,0
1625,1046,1625,813.5,546.5,30.7,0
1627,1047,1627,812.5,545.5,30.7,0
1628,1048,1628,813.5,545.5,30.4,0
1632,1049,1632,813.5,546.5,30.7,0
1634,1050,1634,820.5,552.5,36.4,0
1635,1051,1635,814.5,545.5,31.8,0
1636,1052,1636,812.5,546.5,30.7,0
1640,1053,1640,796.5,546.5,36.4,0
1642,1054,1642,813.5,544.5,30.7,0
1643,1055,1643,813.5,546.5,30.7,0
1644,1056,1644,793.5,544.5,33.1,0
1645,1057,1645,812.5,545.5,30.7,0
1648,1058,1648,812.5,545.5,30.6,0
1649,1059,1649,811.5,548.5,32.0,0
1653,1060,1653,812.5,543.5,30.8,0
1654,1061,1654,795.5,546.5,34.2,0
1655,1062,1655,797.5,544.5,31.9,0
1656,1063,1656,811.5,543.5,31.6,0
1659,1064,1659,809.5,544.5,30.9,0
1660,1065,1660,811.5,543.5,30.7,0
1661,1066,1661,813.5,537.5,30.8,0
1662,1067,1662,812.5,545.5,30.3,0
1663,1068,1663,811.5,543.5,30.9,0
1664,1069,1664,797.5,531.5,34.2,0
1667,1070,1667,808.5,543.5,30.8,0
1668,1071,1668,808.5,543.5,30.8,0
1669,1072,1669,808.5,542.5,30.8,0
1670,1073,1670,809.5,540.5,30.9,0
1671,1074,1671,807.5,542.5,30.4,0
1672,1075,1672,807.5,542.5,30.7,0
1673,1076,1673,806.5,541.5,31.5,0
1674,1077,1674,806.5,541.5,31.5,0
1675,1078,1675,805.5,541.5,30.8,0
1678,1080,1678,806.5,539.5,30.7,0
1680,1081,1680,805.5,538.5,30.7,0
1681,1082,1681,806.5,537.5,30.7,0
1684,1083,1684,788.5,538.5,36.4,0
1685,1084,1685,803.5,538.5,30.4,0
1687,1085,1687,802.5,538.5,30.7,0
1688,1086,1688,802.5,538.5,30.5,0
1689,1087,1689,803.5,536.5,30.4,0
1690,1088,1690,802.5,535.5,30.4,0
1691,1089,1691,801.5,536.5,30.8,0
1694,1090,1694,798.5,536.5,30.7,0
1697,1091,1697,800.5,534.5,30.4,0
1698,1092,1698,799.5,535.5,30.3,0
1699,1093,1699,800.5,536.5,32.0,0
1700,1094,1700,798.5,535.5,30.8,0
1704,1096,1704,797.5,533.5,30.7,0
1706,1097,1706,797.5,532.5,30.7,0
1711,1098,1711,794.5,531.5,30.6,0
1715,1099,1715,794.5,529.5,30.3,0
1716,1100,1716,794.5,527.5,30.8,0
1720,1102,1720,791.5,528.5,30.8,0
1722,1103,1722,792.5,528.5,30.7,0
1723,1104,1723,775.5,531.5,34.2,0
1724,1105,1724,791.5,528.5,30.5,0
1725,1106,1725,790.5,528.5,30.8,0
1727,1107,1727,790.5,527.5,30.7,0
1728,1108,1728,790.5,528.5,30.7,0
1729,1109,1729,789.5,527.5,30.8,0
1731,1110,1731,790.5,522.5,30.8,0
1732,1111,1732,789.5,527.5,30.8,0
1735,1112,1735,786.5,526.5,30.8,0
1736,1113,1736,788.5,527.5,30.35,0
1738,1114,1738,789.5,525.5,30.5,0
1739,1115,1739,788.5,525.5,30.7,0
1740,1116,1740,788.5,525.5,30.8,0
1741,1117,1741,787.5,524.5,30.3,0
1743,1118,1743,787.5,523.5,30.9,0
1746,1119,1746,801.5,528.5,36.4,0
1747,1120,1747,783.5,520.5,30.9,0
1755,1121,1755,783.5,522.5,30.9,0
1757,1122,1757,782.5,523.5,30.35,0
1759,1123,1759,783.5,522.5,30.8,0
1760,1124,1760,782.5,522.5,31.0,0
1761,1125,1761,779.5,522.5,30.5,0
1762,1126,1762,779.5,522.5,30.9,0
1763,1127,1763,781.5,521.5,30.8,0
1767,1128,1767,787.5,525.5,36.4,0
1768,1129,1768,777.5,521.5,30.8,0
1769,1130,1769,777.5,520.5,30.7,0
1770,1131,1770,778.5,515.5,30.9,0
1771,1132,1771,777.5,516.5,30.9,0
1774,1134,1774,777.5,520.5,31.1,0
1777,1135,1777,782.5,519.5,36.4,0
1778,1136,1778,775.5,519.5,30.8,0
1780,1137,1780,773.5,517.5,32.0,0
1781,1138,1781,775.5,518.5,30.9,0
1783,1139,1783,772.5,519.5,30.8,0
1784,1140,1784,774.5,518.5,30.7,0
1785,1141,1785,774.5,518.5,30.7,0
1786,1142,1786,774.5,517.5,30.8,0
1788,1143,1788,774.5,517.5,30.9,0
1789,1144,1789,773.5,516.5,30.7,0
1791,1145,1791,771.5,517.5,30.8,0
1792,1146,1792,770.5,518.5,30.9,0
1793,1147,1793,758.5,510.5,34.2,0
1796,1148,1796,772.5,516.5,30.8,0
1797,1149,1797,759.5,526.5,35.3,0
1798,1150,1798,766.5,516.5,30.9,0
1799,1151,1799,776.5,520.5,36.4,0
1801,1152,1801,770.5,516.5,30.9,0
1802,1153,1802,768.5,516.5,32.0,0
1803,1154,1803,770.5,517.5,30.8,0
1804,1155,1804,768.5,516.5,30.9,0
1805,1156,1805,770.5,515.5,30.9,0
1809,1157,1809,780.5,511.5,35.3,0
1810,1158,1810,768.5,516.5,30.8,0
1811,1159,1811,769.5,517.5,30.7,0
1812,1160,1812,768.5,514.5,30.8,0
1814,1161,1814,753.5,519.5,36.4,0
1816,1163,1816,767.5,515.5,30.8,0
1817,1164,1817,765.5,514.5,30.8,0
1818,1165,1818,763.5,517.5,30.9,0
1819,1166,1819,766.5,515.5,30.9,0
1821,1167,1821,764.5,514.5,30.8,0
1822,1168,1822,763.5,515.5,30.8,0
1824,1169,1824,761.5,515.5,30.8,0
1825,1170,1825,762.5,514.5,30.8,0
1826,1171,1826,762.5,513.5,30.8,0
1830,1172,1830,746.5,515.5,34.2,0
1831,1173,1831,761.5,514.5,30.8,0
1832,1174,1832,761.5,514.5,30.8,0
1834,1175,1834,757.5,515.5,30.8,0
1835,1176,1835,759.5,513.5,30.8,0
1837,1177,1837,757.5,514.5,30.9,0
1838,1178,1838,756.5,515.5,30.8,0
1842,1179,1842,758.5,515.5,30.7,0
1844,1180,1844,757.5,514.5,30.9,0
1845,1181,1845,759.5,515.5,32.7,0
1846,1182,1846,755.5,515.5,30.9,0
1852,1183,1852,751.5,514.5,30.9,0
1855,1184,1855,752.5,515.5,30.9,0
1859,1185,1859,752.5,515.5,30.8,0
1860,1186,1860,752.5,513.5,32.0,0
1861,1187,1861,752.5,511.5,33.1,0
1863,1188,1863,748.5,510.5,30.8,0
1865,1189,1865,748.5,517.5,30.9,0
1866,1190,1866,755.5,516.5,30.9,0
1867,1191,1867,748.5,516.5,30.9,0
1868,1192,1868,747.5,516.5,30.7,0
1870,1193,1870,745.5,517.5,30.8,0
1871,1194,1871,744.5,516.5,31.8,0
1872,1195,1872,751.5,516.5,34.2,0
1873,1196,1873,744.5,517.5,30.9,0
1877,1197,1877,741.5,519.5,31.9,0
1878,1198,1878,744.5,516.5,30.8,0
1879,1199,1879,743.5,517.5,30.8,0
1880,1200,1880,740.5,513.5,30.8,0
1881,1201,1881,740.5,512.5,30.9,0
1882,1202,1882,753.5,509.5,34.2,0
1884,1203,1884,742.5,516.5,30.9,0
1885,1204,1885,742.5,517.5,30.8,0
1886,1205,1886,741.5,519.5,30.9,0
1891,1206,1891,740.5,516.5,30.8,0
1893,1207,1893,739.5,517.5,30.7,0
1894,1208,1894,735.5,520.5,33.0,0
1896,1209,1896,739.5,518.5,31.4,0
1897,1210,1897,738.5,517.5,30.9,0
1898,1211,1898,738.5,520.5,30.8,0
1900,1212,1900,737.5,518.5,30.9,0
1904,1213,1904,736.5,519.5,30.8,0
1905,1214,1905,736.5,519.5,30.7,0
1907,1215,1907,735.5,518.5,30.9,0
1908,1216,1908,733.5,521.5,32.0,0
1909,1217,1909,735.5,519.5,30.7,0
1910,1218,1910,735.5,519.5,30.6,0
1912,1219,1912,735.5,519.5,30.9,0
1914,1220,1914,734.5,519.5,30.9,0
1915,1221,1915,732.5,520.5,32.0,0
1916,1222,1916,734.5,520.5,30.9,0
1918,1223,1918,734.5,520.5,30.8,0
1919,1224,1919,733.5,520.5,30.8,0
1920,1225,1920,733.5,521.5,30.9,0
1921,1226,1921,733.5,522.5,30.7,0
1922,1227,1922,730.5,521.5,30.9,0
1923,1228,1923,732.5,524.5,30.9,0
1924,1229,1924,730.5,522.5,30.8,0
1925,1230,1925,732.5,523.5,30.9,0
1929,1231,1929,730.5,526.5,31.8,0
1930,1232,1930,731.5,525.5,30.9,0
1931,1233,1931,730.5,527.5,30.9,0
1935,1234,1935,731.5,527.5,30.8,0
1936,1235,1936,730.5,526.5,30.8,0
1937,1236,1937,730.5,526.5,30.6,0
1941,1237,1941,729.5,528.5,30.7,0
1943,1238,1943,729.5,527.5,30.9,0
1944,1239,1944,728.5,526.5,30.9,0
1945,1240,1945,729.5,527.5,30.8,0
1946,1241,1946,728.5,528.5,30.7,0
1947,1242,1947,728.5,526.5,32.0,0
1948,1243,1948,729.5,527.5,30.8,0
1949,1244,1949,728.5,527.5,30.7,0
1950,1245,1950,728.5,528.5,30.8,0
1951,1246,1951,727.5,528.5,30.8,0
1952,1247,1952,726.5,525.5,32.0,0
1953,1248,1953,727.5,527.5,30.9,0
1954,1249,1954,730.5,528.5,30.8,0
1955,1250,1955,727.5,529.5,30.8,0
1957,1251,1957,738.5,524.5,36.4,0
1959,1252,1959,727.5,529.5,30.7,0
1960,1253,1960,726.5,528.5,30.8,0
1961,1254,1961,725.5,528.5,30.8,0
1963,1255,1963,725.5,528.5,30.9,0
1965,1256,1965,725.5,530.5,30.3,0
1966,1257,1966,725.5,528.5,30.8,0
1967,1258,1967,725.5,528.5,30.9,0
1970,1259,1970,731.5,527.5,32.0,0
1971,1260,1971,724.5,528.5,30.9,0
1972,1261,1972,726.5,529.5,30.9,0
1973,1262,1973,733.5,520.5,34.2,0
1974,1263,1974,723.5,529.5,30.8,0
1975,1264,1975,724.5,530.5,30.9,0
1977,1265,1977,722.5,529.5,30.8,0
1978,1266,1978,723.5,529.5,30.9,0
1979,1267,1979,720.5,531.5,30.8,0
1981,1268,1981,721.5,529.5,30.8,0
1983,1269,1983,722.5,529.5,30.9,0
1984,1270,1984,723.5,531.5,32.0,0
1985,1271,1985,721.5,530.5,30.8,0
1986,1272,1986,721.5,530.5,30.8,0
1987,1273,1987,729.5,522.5,34.2,0
1989,1274,1989,719.5,532.5,30.9,0
1991,1275,1991,718.5,531.5,32.0,0
1992,1276,1992,719.5,531.5,30.8,0
1995,1277,1995,722.5,530.5,30.9,0
1996,1278,1996,723.5,536.5,30.9,0
1997,1279,1997,719.5,530.5,30.9,0
1998,1280,1998,718.5,530.5,30.8,0
1999,1281,1999,720.5,532.5,30.9,0
2000,1282,2000,716.5,537.5,32.0,0
2001,1283,2001,719.5,532.5,30.8,0
2002,1284,2002,718.5,530.5,30.8,0
2004,1285,2004,718.5,531.5,30.8,0
2006,1286,2006,717.5,531.5,30.8,0
2007,1287,2007,717.5,532.5,30.9,0
2008,1288,2008,718.5,531.5,30.8,0
2009,1289,2009,712.5,530.5,30.8,0
2010,1290,2010,717.5,533.5,30.8,0
2011,1291,2011,716.5,531.5,30.9,0
2012,1292,2012,723.5,524.5,36.4,0
2013,1293,2013,724.5,523.5,35.3,0
2014,1294,2014,716.5,531.5,30.9,0
2015,1295,2015,718.5,534.5,30.9,0
2016,1296,2016,716.5,534.5,30.9,0
2017,1297,2017,715.5,535.5,31.6,0
2018,1298,2018,716.5,532.5,30.9,0
2020,1299,2020,716.5,533.5,30.9,0
2021,1300,2021,724.5,526.5,34.2,0
2023,1301,2023,716.5,532.5,30.9,0
2024,1302,2024,714.5,533.5,32.0,0
2025,1303,2025,713.5,533.5,31.9,0
2026,1304,2026,714.5,538.5,34.2,0
2027,1305,2027,714.5,531.5,30.8,0
2028,1306,2028,712.5,533.5,30.8,0
2029,1307,2029,714.5,532.5,30.9,0
2030,1308,2030,721.5,523.5,34.2,0
2031,1309,2031,714.5,534.5,30.8,0
2032,1310,2032,714.5,533.5,30.7,0
2033,1311,2033,713.5,537.5,30.9,0
2034,1312,2034,714.5,533.5,30.9,0
2035,1313,2035,714.5,534.5,31.3,0
2036,1314,2036,713.5,533.5,30.9,0
2038,1315,2038,713.5,532.5,30.8,0
2040,1316,2040,714.5,534.5,30.8,0
2041,1317,2041,713.5,534.5,30.8,0
2042,1318,2042,713.5,534.5,30.8,0
2043,1319,2043,713.5,534.5,30.8,0
2044,1320,2044,719.5,530.5,30.8,0
2045,1321,2045,716.5,533.5,30.9,0
2046,1322,2046,712.5,534.5,30.8,0
2047,1323,2047,713.5,535.5,30.9,0
